State,Year,Candidate,Party,Total Votes,GDP,Personal Income,Total Employment,Average Sentiment Score
Texas,2016,Bernie Sanders,Democrat,293,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,687,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,323,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,989,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,34,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,54,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,64,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,120,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,3,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,4,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,25,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,25,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,49,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,75,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,16082,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,23591,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,24,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,36,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,150,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,474,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,2023,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,3109,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,116,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,217,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,11,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,27,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,334,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,449,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,577,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1010,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,18,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,26,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,24,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,62,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,240,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,266,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,91,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,131,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,160,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,355,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,13,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,24,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,44231,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,113574,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,34,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,92,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,113,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,293,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,86,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,200,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,51,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,110,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,15750,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,16470,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,11,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,13,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,534,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1804,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,35,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,33,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,523,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,2272,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,122,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,171,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,941,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1852,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,27,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,42,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,17176,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,36067,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1563,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,3719,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,365,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,427,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,115,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,551,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,277,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,505,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,309,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,584,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,146,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,226,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,24,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,60,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,112,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,80,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,9765,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,29248,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,73,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,163,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,102,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,380,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,630,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1864,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,59,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,91,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,4233,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,9435,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,22,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,35,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,314,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,813,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,4,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,4,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,151,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,389,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,129,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,368,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,86,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,111,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1687,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1940,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,906,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,3411,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,201,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,583,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,2061,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,3787,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,176,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,312,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,28,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,63,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,84,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,118,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,12,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,21,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,88,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,71,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,398,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,625,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,63246,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,156729,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,528,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,2043,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,19,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,29,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,93,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,159,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,7311,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,6625,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,8,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,15,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,598,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1593,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,15894,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,40276,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,297,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,718,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,116,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,183,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,527,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,928,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,298,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,628,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,101,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,464,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,191,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,350,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,97,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,147,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,847,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1328,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,103,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,153,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,14,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,28,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,46,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,87,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,94,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,266,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,270,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,932,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,132,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,140,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,4440,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,16580,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,356,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1421,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1436,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,4688,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1565,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,2270,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,94,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,173,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,476,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,719,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,946,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,2229,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,491,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,641,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,32,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,63,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,28,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,22,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,707,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1016,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,34,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,29,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,2,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,107,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,211,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,630,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1738,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,17,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,68,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,156,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,557,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,137,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,322,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,388,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,923,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,87,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,172,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,205,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,324,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,179,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,366,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,89,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,289,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,378,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1041,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,144,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,592,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,11,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,22,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,72,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,203,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,267,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,512,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,5,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,3,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,4112,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,5767,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,10,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,14,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,69,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,227,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,123,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,421,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,17,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,36,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,50,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,89,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,344,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1088,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1508,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,4342,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,43,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,93,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,2633,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,5531,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,4,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,435,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1070,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,16,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,23,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,852,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1551,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,252,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,577,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,41,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,50,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,31,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,109,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,122,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,153,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,5040,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,7540,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,81,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,149,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,144,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,461,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,6,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,13,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,827,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1597,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,333,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,955,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,529,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,605,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,122,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,270,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,6172,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,15662,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,29,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,35,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,4,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,11,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,816,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1852,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,230,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,361,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,130,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,559,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1474,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1800,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,26,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,82,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,488,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,816,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,322,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,859,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1091,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1490,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,447,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,776,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,89,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,173,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,1479,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,1586,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,7,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Hillary Clinton,Democrat,12,1582981,1276330,16683280,0.3640820575295926
Texas,2016,Bernie Sanders,Democrat,23,1582981,1276330,16683280,0.3640820575295926
